Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
							ff. 176v28-177v		Geneological table (from Adam to the priesa Sigurðr á Grenjarstöðum, the son of Bishop Jón Árnason)																						
							f. 178r		On the four ecomenic meetings																						
UNKNOWN		D I S 1676; E recentior. Bibliothecis N:o 7. - Bibl. Ms. J. 4:o 2. - BDL_Pi_193 MS.	LUB	Codex	4to																										[AV](http://urn.kb.se/resolve?urn=urn:nbn:se:alvin:portal:record-403082)
BLAdd 11250						1550																									
BLAdd 11242						1550																									
Fiske IcG1J811	Fiske Collection	"II.11 / II c" (Ólafur Halldórsson, 1904)		Codex	4to	1450	ff. 1-153	Jó		Unknown	Unknown	180x142																			[HathiTrust](https://babel.hathitrust.org/cgi/pt?id=coo.31924126438096&seq=1)
JS fragm 1 4to		"I.11 / i 4" (Ólafur Halldórsson, 1904) / JS frg 1	RHB	Fragment	4to	1320-1330	f. 1r-v	Jó	Lvb ch. 2.3-4.10	Unknown	Unknown	260x200	None	I	No	Parchment	Dry	1	26		Yes	Scribe a	Unknown	Romanesque	R	Ornamented small initials (2 lines)	Small	None	Throughout		[HR](https://handrit.is/manuscript/view/is/JSFragm-0001/0)
JS fragm 12 4to		"I.12 / c 2" (Ólafur Halldórsson, 1904) / AM 173 d A 22 4to / Þjskjs Varia I 10	RHB	Fragment	4to	1300-1350 ( 1340 (Ólafur Halldórsson 1904)	ff. 1r-2v	Jó	Lvb ch. 8.1-11.3, Llb ch. 9.5-12.7	Unknown	Unknown	200x155	None	I	No	Parchment	Dry	1	21	Cursiva A	Yes	Scribe a	Unknown	Romanesque	R, G	Ornamented small initials (2 lines)	Small	None	Throughout		[HR](https://handrit.is/manuscript/view/is/JSFragm-0012/0)
JS fragm 20 4to		"I.25 / h 2" (Ólafur Halldórsson, 1904)	RHB	Fragment	4to	1400	ff. 1r-2v	Jó	Erfð ch. 3.1-7.3	Unknown	Unknown	160x135	None	I	Yes	Parchment	Dry	1	26		Yes	Scribe a	Unknown	Romanesque	R	Ornamented small initials (2 lines), mostly vanished	Small	None	Throughout		[HR](https://handrit.is/manuscript/view/is/JSFragm-0020/3)
Þjskjs Varia I 10	Þjóðskálasafn Íslands	AM 173 d A 22 4to / JS fragm 12		Fragment	4to	1300-1400	ff. 1r-2v	Jó		Þfb ch. 2-5	Unknown	200x155				Parchment															
AM 37 a 8vo		"II.26" (Ólafur Halldórsson, 1904)	SÁM	Codex	8vo	1500	ff. 1r-2r3		Piningsdómr 1490	I: 10 (4b, 2f, ff. 1-10)	Unknown	153x118	None	I	No	Parchment	Dry	1	22-23	Cursiva A	Yes	Scribe a	Unknown	Romanesque	Unknown	Ornamented and at times inhabited large (4-5 lines), medium (3 lines) and small initials (2 lines). Large initials are at times extended into the margins	Small, Medium and Large	None. Ornamented large initials on f. 10v1-5, f. 24v18-21, f. 42v11-14, f. 45v4-7, f. 60v6-9 (Below the initial, a small gryllus figure was added to the margin), f. 65r11-14,	Throughout		[HR](https://handrit.is/manuscript/view/is/AM08-0037a)
							ff. 2r4-8r	Jó	ToC																						
							ff.9r-10v		Legal formulas																						
							ff.11v-122v5	Jó		II: 8 (3b, 2f, ff. 11-18); III: 8 (4b, ff. 19-26); IV: 11 (5b, 1f, ff. 27-37); V: 8 (4b, ff. 38-45); VI: 7 (3b, 1f, ff. 46-52); VII: 8 (4b, ff. 53-60); VIII: 8 (4b, ff. 61-68); IX: 10 (5b, ff. 69-78); X: 8 (4b, ff. 79-86); XI: 8 (4b, ff. 87-94); XII: 10 (5b, ff. 95-104); XIII: 8 (4b, ff. 105-112); XIV: 8 (4b, ff. 113-120); XV: 8 (4b, ff. 121-128); XVI: 8 (4b, ff. 129-136); XVII: 4 (2b, ff. 137-140)																					[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/15924)
							f.122v6-13		Um vitafé																						
							f. 122v14-23		Parliamentary approval on Melrakkaveiði (perhaps from shortly after 1295)																						
							ff. 123r-124r8		RBEK 1294																						
							ff. 124r9-125r		RBEK 1280																						
							ff. 125v-126r13		RBEK																						
							f. 126r14-v18		RBEK																						
							ff. 126v19-128r2		RBHM 1314																						
							f. 128r3-23		RBHM 1305																						
							ff. 128v-130r17		RBHM																						
							f. 130r18-v21		RBHM 1306																						
							ff. 130v22-131r7		RBHM																						
							f. 131r8-v1		RBHM																						
							ff. 131v2-132r17		RBHM																						
							ff. 132r18-133r4		RBHM 1313																						
							f. 133r5-14		RBHM 1318																						
							f. 133r15-v12		RBHM 1309																						
							f. 133v13-19		RB 1389																						
							ff. 133v20-134v8		RB																						
							ff. 134v9-135r15		RBMK																						
							f. 135r16-v10		RBMK (um óbótamál)																						
							f. 135v11-21		RBMK																						
							f. 13522-23		RBMK (fragm.)																						
							ff.136r-139v		Legal formulas																						
AM 39 8vo		"I.32" (Ólafur Halldórsson, 1904) (copy of AM 344 fol.)	SÁM	Codex	8vo	1470	ff. 1r-119r11	Jó		Unknown	138x108x56	125-128x85-100	None	I	No	Parchment	Dry	1	24		Yes	Scribe a	Unknown	Romanesque	Unknown	Ornamented large (4-7 lines), and small initials (2 lines). Large initials are at times extended into the margins	Small and Large	None. Ornamented large initials are found on f.1r1-4, f. 2v9-15 (The initial is extended into the upper and, particularly, the lower margin and embellished with palmette ornamentation), f. 8v10-15 (The initial is extended into the whole left margin, with palmette ornamentation), f. 15v10-14, f. 31r9-12 (The initial is extended into the whole left lower margin, with palmette ornamentation), f. 34v6-9, f. 43v20-24 (slightly cutted), f. 49v21-24, f. 54v15-19, f. 83r4-8, f. 89v20-23, f. 100r7-11, f. 110v21-24, f. 119r9-12, f. 129r1-5 (The initial is extended into the left lower margin, with palmette ornamentation), f. 153r1-5.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM08-0039)
							f. 119r12-v14		RB																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/15952)
							ff. 119v15-120r8		Parliamentary approval on Melrakkaveiði (perhaps from shortly after 1295)																						
							ff. 120r9-123r15		RBEK 1294																						
							ff. 123r16-125r9		RBMH 1314																						
							ff. 125r10-126r13		RBMH 1305 [1]																						
							f. 126r14-24		RBMH 1305 [2]																						
							126v1-9		RBMK (Om úbótamál)																						
							ff. 126v10-127v20		Legal formulas																						
							ff. 127v21-128r11		ÞMMEA 1281																						
							f. 128r12-v		Legal formulas																						
							ff. 129r-153r	KAB																							
							ff. 153r-162v		SJB 1345																						
AM 41 8vo		"I.30 / k 2" (Ólafur Halldórsson, 1904)	SÁM	Codex	8vo	1450-1460	ff. 1r-90v	Jó		I: 10 (5b, ff. 1-10); II: 8 (4b, ff. 11-18); III: 9 (4b, 1f, ff. 19-27); IV: 10 (5b, ff. 28-37); V: 3 (1b, 1f, ff. 38-40); VI: 9 (4b, 1f, ff. 41-49); VII: 9 (4b, 1f, ff. 50-58); VIII: 2 (1b, ff. 59-60); IX: 10 (5b, ff. 61-70); X: 10 (5b, ff. 71-80); XI: 10 (5b, ff. 81-90);	Unknown	140x102	None	I	Yes	Parchment	Dry	1	20-21		No	Scribe a	Unknown	None	None	Large initials planned to be 3-5 lines, small initials 2 lines.	None	None. Space left empty for large initials on f. 12r16-20, f. 46r12-16, f. 56v6-10, f. 80r13-17, f. 92v1-3, f. 94v1-3	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM08-0041)
							ff.91r-91v		RBHM 1314	XII: 10 (5b, ff. 91-100); XIII: 10 (5b, ff. 101-110); XIV: 9 (4b, 1f, ff. 111-119); XV: 5 (2b, 1f, ff. 120-124)																					[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/16007)
							ff. 92v-94r		RBHM 1305																						
							ff. 94v-124v	KAB																							
AM 42 a 8vo		"I.28 / r" (Ólafur Halldórsson, 1904) / AM 42 b 8vo	SÁM	Codex	8vo	1400	ff. 1r-82v	Jó	mostly complete until Þfb ch. 22	I: 7 (2b, 3f, ff. 1-7); II: 7 (3b, 1f, ff. 8-14); III: 8 (4b, ff. 15-22); IV: 8 (4b, ff. 23-30); V: 8 (4b, ff. 31-38); VI: 8 (4b, ff. 39-46); VII: 8 (4b, ff. 47-54); VIII: 8 (4b, ff. 55-62); IX: 2 (1b, ff. 63-64); X: 8 (3b, 2f, ff. 65-72); XI: 6 (3b, ff. 73-78); XII: 2 (1b, ff. 79-80); XIII: 4 (2b, ff. 81-84)	Unknown	140x110	None	I	No	Parchment	Dry	1	ca. 17		No	Scribe a	Unknown	Romanesque	Unknown	In some cases decorated large (4-5) and small initials (2 lines)	Small and Large	None. Decorated and Lombard large initials on f. 1r1-3, f. 3r5-7, f. 4v13-15, f. 8v8-10, f. 45v7-10, f. 53r12-15.	Thoughout		[HR](https://handrit.is/manuscript/view/is/AM08-0042a)
						1500	ff. 83r-84v	Búalǫg						II					ca. 24, various			Scribe b		None		None	None	None	Nowhere		[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/16030)
							f. 85r1-16	Hrðs	ch. 39	XIV: 7 (3b, 1f, ff. 85-91); XV: 8 (4b, ff. 92-99); XVI: 10 (5b, ff. 100-109); XVII: 8 (4b, ff. 110-117)																					
							f. 85r17-22	Jó	section																						
							ff. 85r23-86r11		Skipan?																						
							ff. 86r12-90v4		Skipan?																						
							f. 90v5-24		SPB 1391																						
							f. 91r1-22	KJE	section																						
							f. 91r23-v7		ÞMMEA 1281																						
							f. 91v8-26	KAB	section																						
							ff. 91v27-92r25		Skipan																						
							ff. 92r26-93r13		Summa de casibus (trans. Reymond of Pennafort [excerpt]) with Summa de casibus (trans. Godefridus Andevangensis [excerpt, from Liber Extra X 4.7.2])																						
							ff. 93r14-94r8		Skipan																						
							f. 94r9-v15		Skipan																						
							f. 94v16-23		Latin legal text													Scribe c									
							ff. 94v25-96r22		Skipan																						
							ff. 96r23-100v19		SEE 1320 [3]																						
							ff. 100v20-103v25		SPE 1342																						
							ff. 103v26-104v23		SAB 1269																						
							ff. 104v24-108v19		SPE 1336 including SPE 1334, SEE 1327, SEE 1320 [2], SJE 1306, SJE 1290, SJE 1280																						
							ff. 108v20-109r2		SAB 1280 & SAB 1292																						
							f. 109r3-11		SEE 1320 [2]																						
							f. 109r12-28		SGE 1354																						
							ff. 109v-110r8		SEE 1320 [3]																						
							f. 110r9-27		SJB 1326																						
							f. 110r27-v17		SGB 1359																						
							ff. 110v17-111r16		SJB																						
							f. 111r17-v7		SVB 1396																						
							f. 111v8-16		SSB 1472																						
							ff. 111v17-112r		SJE 1280																						
							ff. 112v-113r10		SEE 1320 [3]																						
							f. 113r11-v1		Skipan																						
							f. 113v2-15		Skipan																						
							ff. 113v16-114v1		Pentiencia xiv annorum																						
							ff. 114v2-117v16		Skriptabóð Þorláks biskups																						
							f. 117v17-25		Latin text (Reymond of Pennafort)																						
AM 48 8vo		"I.23" (Ólafur Halldórsson, 1904)	SÁM	Codex	8vo	1375-1400	f. 1r	Bible	John 1: 1-14	I: 8 (4b, ff. 1-8); II: 8 (4b, ff. 9-16); III: 8 (4b, ff. 17-24); IV: 8 (4b, ff. 25-32); V: 8 (4b, ff. 33-40); VI: 8 (4b, ff. 41-48); VII: 8 (4b, ff. 49-56)	Unknown	136x112	None	I	Yes	Parchment	Dry	1	ca. 21		Yes	Scribe a	Unknown	Romanesque, Early Gothic	Y, R, G, B	Ornamented large (4-5 lines), medium (3 lines) and minor initials (2 lines)	Small, Medium and Large	No historiated initials, but a full-leaf miniature on f. 1v (showing the Christian iconography of the Calvary Group. Above the cross, inscriptions indicate the usual cross-inscription (iesus nazarenus rex iudaeorum). The scene is framed by Romanesque-styled architecture). Ornamented large and medium initials on f. 2r1-5, f. 31r1-4 and f. 48r3-5.		Throughout	[HR](https://handrit.is/manuscript/view/is/AM08-0048/0)
							ff. 2r-25v12	KAB																							
							ff. 25v12-27v20		Um bannsverk (?)																						
							ff. 27v21-30r2		SAB																						
							f. 30r3-v4		Skipan																						
							f. 30v5-23		Skipan																						
							ff. 31r-42r21		Saktal Jónsbókar																						
							ff. 42r21-v4		Sektir Jónsbókar																						
							ff. 42v5-44v		Saktal Jónsbókar																						
							f. 45r1-16		Parliamentary approval on Melrakkaveiði (perhaps from shortly after 1295)																						
							ff. 46r17-48r2		Parliamentary approval on Melrakkaveiði (perhaps from shortly after 1295)																						
							ff. 48r3-50r19		RBEK 1294																						
							ff. 50r20-51r11		RBHM 1305																						
							ff. 51r12-53v15		RBHM 1314																						
						1400	f. 53v16-26		Um eiða atkvæði												No	Scribe b			Black	Small Arabesque initials (2 lines)	Small	None			
						1400-1500	f. 54r1-16		ÞMMEA 1281													Scribe c									
							ff. 54r17-55r3		SPB 1391																						
							f. 55r (lower margin)		Latin text																						
						1400	f. 56r	Jó	Ffb ch. 1						No							Scribe d									
AM 49 8vo			SÁM	Codex	8vo	1300	ff. 1-12v	KAB		I:7 (3b, 1f, f. 7 mirror, ff. 1-7); II:11 (5b, 1f, ff. 8-18); III:8 (4b, ff. 19-26); IV:4 (2b, ff. 27-30)	Unknown	137x110	None	I	Yes	Parchment	Dry	1	22	Protogothic	No	Scribe a	Unknown	Romanesque	R	Small Lombard initials (2 lines)	Small	None			[HR](https://handrit.is/manuscript/view/is/AM08-0049/0)
						Unknown ("one or two younger hands")	ff.13r-v		Short text on the tithe					II								Scribe b									[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/16107)
						1300	ff. 14r-29r5	KAB						I								Scribe a									
							f. 29r6-18		Short text on legal pledges																						
						Unknown	f. 29v		On Zodiac signs													Scribe c									
AM 50 8vo			SÁM	Codex	8vo	1500	ff. 1-29	Grg	KrF	Unknown	Unknown	147x135	None	I	Yes	Parchment	Unknown	1	20	Cursiva R	No	Scribe a	Unknown	Romanesque	R, B	Decorated minor initials (2 lines)	Small	None. Ornamented minor initials throughout the text.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM08-0050/0)
							ff. 30-50	KAB																							[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/16116)
AM 51 8vo		"II.27" (Ólafur Halldórsson, 1904)	SÁM	Codex	8vo	1500	ff. 1v-3r	Jó	Krb ch. 1-2	Unknown	Unknown	158x112	None	I	Yes	Parchment	Dry	1	ca. 17		No	Scribe a	Unknown	Romanesque	Unknown	None	Small	None, but space left for 2-lined minor initials. On some leaves, marginal drawings were added and include ornamentation added to the last word of the last line, on f. 9r, f. 10v, f. 11r, f. 14r, f. 15v, f. 16r, f. 18r, f. 19r, f. 20v, f. 21r, f. 23r, f. 24r, f. 25r, f. 26r, f. 27r, f. 28r, f. 28v, f. 32r, f. 32v, f. 33r, f. 34r, f. 35r, f. 36r, f. 36v, f. 36v, f. 37r and f. 39r. In some cases, also grylli figures are added at the same placement, such as on f. 12r and f. 20r.		Throughout	[HR](https://handrit.is/manuscript/view/is/AM08-0051)
							ff. 3r-38v	KAB																							[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/16127)
							ff. 38v-40r		SJB 1345																						
Regius 8174																															
Thott 2101											Unknown	182x145						1													
Isl. Perg. 8vo 6		Holm Perg 6 8vo / Stock MS. Island, C 5, 4to / "II.39" (Ólafur Halldórsson, 1904)	KB	Codex	8vo	1450 (ONP) / 1550 (Ólafur Halldórsson 1904, Stefán Karlsson pers. 1983)	ff. 1r-107v	Jó		I: 5 (1b, 3f, ff. 1-5); II: 8 (4b, ff. 6-13); III: 7 (3b, 1f, ff. 14-20); IV: 8 (4b, ff. 21-28); V: 8 (4b, ff. 29-36); VI: 8 (4b, ff. 37-44); VII: 7 (3b, 1f, ff. 45-51); VIII: 8 (4b, ff. 52-59); IX: 8 (4b, ff. 60-67); X: 8 (4b, ff. 68-75); XI: 8 (4b, ff. 76-83); XII: 8 (4b, ff. 84-91); XIII: 8 (4b, ff. 92-99); XIV: 8 (4b, ff. 100-107)	Unknown	160x125	None	I	No	Parchment	Dry	2	23	Textualis	No	Scribe a	Unknown	None	None	None	None	Space left for middle (3 lines) and small (2 lines) initials throughout the manuscript.			[MS](https://www.manuscripta.se/ms/101305)
																															
																															
																															
																															
Isl. Perg. 8vo 8		Holm Perg 8 8vo / Stock MS. Island, C 7, 4to / "II.35" (Ólafur Halldórsson, 1904)	KB	Codex	8vo	Unknown	f.1		Latin text	Before first gathering: f. 1*, a loose parchment leaf with a Latin text; I: 9 (4b, 1f, ff. 1-9); II: 8 (4b, ff. 10-17); III: 8 (4b, ff. 18-25); IV: 8 (4b, ff. 26-33); V: 7 (3b, 1f, ff. 34-40); VI: 8 (4b, ff. 41-49); VII: 8 (4b, ff. 50-57); VIII: 6 (3b, ff. 58-63; After the last gathering: f. 2*, a loose parchment leaf with a Latin text	Unknown	143x115	143x115	I	No	Parchment	Dry	1	>14	Caroline	No	Scribe a	Unknown; Re-purposed leaft downsized to 8vo.	None	None	None	None	None	Nowhere	Gödel (1897-1900:113)	[MS](https://www.manuscripta.se/ms/101307)
						1450 (1550, Stefán Karlsson pers. 1983)	ff. 2r-63v	Jó						II					18	Cursiva A	Yes	Scribe b	Unknown	Romanesque	R, G	Ornamented large (4 lines), medium (3 lines) and small initials (2 lines)	Small, Medium, Large	None. Large and medium initials on f. 2r1-4, f. 4r10-13, f. 12v14-17, f. 24v4-6, f. 30v4-8, f. 54v5-7. Grylli figures are at times painted into the lower margins, such as on f. 39r, f. 40r, f. 43r, f. 45r and f. 48r.	Throughout		[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/39005)
						Unknown	f. 64		Latin text					II					>14	Caroline	Yes	Scribe a	Unknown; Re-purposed leaft downsized to 8vo.	None	None	None	None	None	Nowhere		
Isl. Perg. 8vo 7		Holm Perg 7 8vo / Stock MS. Island, C 6, 4to / "II.20" (Ólafur Halldórsson, 1904)	KB	Codex	8vo	1550	ff. 1v-129r	Jó		I: 8 (4b, ff. 1-8); 8 (4b, ff. 9-16); III: 8 (3b, 2f, ff. 17-24); IV: 8 (4b, f. 25-32); V: 8 (4b, ff. 33-40); VI: 8 (4b, ff. 41-48); VII: 8 (4b, ff. 49-56); VIII: 7 (3b, 1f, ff. 57-63); IX: 8 (4b, ff. 64-71); X: 8 (4b, ff. 72-79); XI: 8 (4b, ff. 80-87); XII: 8 (4b, ff. 88-95); XIII: 8 (4b, ff. 96-103); XIV: 8 (4b, ff. 104-111); XV: 8 (4b, ff. 112-119); XVI: 8 (4b, ff. 120-127); XVII: 4 (2b, ff. 128-129); XVIII: 8 (4b, ff. 130-137); XIX: 8 (4b, ff. 138-145); XX: 8 (4b, ff. 146-153); XXI: 8 (4b, ff. 154-161)	Unknown	155x110	None	I	No	Parchment	Dry	1	25		Yes	Scribe a	Unknown	Romanesque, Hight Gothic	B, G, R, Y	Ornamented and at times inhabited large (15 lines) and small initials (2 lines). Often, large and at time also small initials are extended into the margins.	Small and Large	One historiated initial on f. 121v3-9 (Þingfararbálkr, ch. 1; Two figures depicted: the one on the right holds one hand of the other figure (who is depicted with a liripipe), the other hand holds a rope bound around the neck of the second figure). Otherwise, ornamented large initials on f. 1v-6, f. 3r12-18, f. 9r9-15, f. 16r4-10, f. 32r1-6, f. 36r1-6, f. 46v18-23 (these three inhabited with dragon motifs), f. 54r17-23, f. 59v11-16, f. 92r4-1^0 (inhabited), f. 99v3-8, f. 111v18-23, f. 130r1-6 (inhabited). At times, grzlli figures (f. 67v, f. 160r) and a human head (f. 141r) are painted into the lower margin.	Throughout		[MS](https://www.manuscripta.se/ms/101306)
							ff. 130r-151r	KAB																							
							ff. 151v-159r8	Búalǫg																							
							f. 159r9-v11		Skipan (on tithe)																						
							ff. 159v12-160r		RBHM																						
							f. 160v1-18		RBHM																						
							ff. 160v19-161r9		RBHM																						
						1575-1600	f. 161r10-20		SGB								No		Various		No	Scribe b		None	None	None	None	None	Nowhere		
Rask 72 a		"II.14 / II e" (Ólafur Halldórsson, 1904)	AMS	Codex	4to	1500	ff.1-100v	Jó		Unknown	Unknown	133x102	None	I	Yes	Parchment	Dry	1	18		Yes	Scribe a	Unknown	Romanesque, Early Gothic	G, Y, R	Ornamented large (6 lines) and small initials (2 lines). Large and some small initials tend to be largely extended into the margins.	Small and Large	None. Large initials on f. 39r1-6, f. 45v1-6, f.73r12-15 (inhabited), f. 82v5-7, f. 94r7-10. A grylli figure is painted into the margin of f. 51r. Two- and three-lined, fleuronnee initials. Despite a limited use of colours, some are particularly well painted with Romanesque motifs similar to e.g. AM 350 fol. (in red). At times, marginal drawings are found in the manuscript, almost always placed below the right ending of the column on the recto side. The marginal painting seemed to have been painted by the same illuminator, f. ex. f. 4r (ornamentation), f. 11r (ornamentation), f. 12r (ornamentation), f. 14r (ornamentation), f. 27r (ornamentation), ff. 44r (ornamentation), f. 48v (ornamentation), f. 51r (beast figure), f. 80r (ornamentation), f. 80v (ornamentation), f. 83r (ornamentation), f. 90r (ornamentation), f. 92r (ornamentation).	Throughout		[HR](https://handrit.is/manuscript/view/da/Rask072-a/0)
																															
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/33950)
						1500-1600	ff.101r-104v		Legal formulas					II	No						No	Scribe b			Black	Small Arabesque initials (2 lines)	Small	None. A grylli figure is added to the margin of f. 101r.			
																															
																															
Rask 72 b		"II.28" (Ólafur Halldórsson, 1904)	AMS	Codex	4to	1500	ff. 1r-43v	Jó		Unknown	Unknown	136x110		I	No	Parchment	Dry	1	24		Yes	Scribe a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown		[HR](https://handrit.is/manuscript/view/da/Rask072-b)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/33950)
Rask 73		"II.80" (Ólafur Halldórsson, 1904)	AMS	Codex	Unknown	1600	ff. 1-149 (?)	Jó		Unknown	Unknown	130x87		I	No	Parchment	Dry	1	19		Yes	Scribe a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown		[HR](https://handrit.is/manuscript/view/da/Rask073)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/33952)
Rask 74		"II.81" (Ólafur Halldórsson, 1904)	AMS	Codex	Unknown	1585-1599	ff.1r-70v8	Jó		I: 8 (4b, ff. 1-8); II: 8 (4b, ff. 9-16); III: 8 (4b, ff. 17-24); IV: 8 (4b, ff. 25-32); V: 8 (4b, ff. 33-40); VI: 8 (4b, ff. 41-48); VII: 8 (4b, ff. 49-56); VIII: 8 (4b, ff. 57-64); IX: 8 (4b, ff. 65-72); X: 8 (4b, ff. 73-80); XI: 9 (4b, 1f, ff. 81-89)	Unknown	151x93	Yes (between verso and recto page faces)	I	No	Paper	Dry	1	19		Yes	Scribe a	Unknown	Romanesque	R, B, G, Y	Ornamentedand at times inhabited large (6-7 lines), middle (3 lines) and small initials (2 lines). Large initials are largely extended into the margins.	Small, Medium, Large	None. Ornamented large initials are found on f. 31v13-19, f. 39r1-10, f. 51r1-8 and f. 62r1-7.	Throughout		[HR](https://handrit.is/manuscript/view/da/Rask074/0)
							ff.70v9-80r8	Jó	ToC																						
							ff. 80r9-81r3		RBHM																						
							f. 81r4-v2		RBHM																						
							f. 81v3-18		RBHM																						
							ff. 81v1-82v2		RBHM																						
							ff. 82v3-84r6		RBHM																						
							ff. 83r7-14		RBHM																						
							ff. 83r15-84r8		RBEK																						
							ff. 84r9-85v12		RBEK																						
							ff. 85v13-86r12		RBHM																						
							ff. 86r13-87r12		RBHM																						
							f. 87r13-v11		RBMK																						
							ff. 87v12-88v1		RBMK																						
							f. 88v2-11		RBMK																						
							ff. 88v12-89v10		Gamli sattmáli																						
							f. 89v11-19		On tithe																						
AM 456 12vo		"II.22" (Ólafur Halldórsson, 1904)	SÁM	Codex	12vo	1480-1500	ff. 1-9v	Jó		I: 8 (4b, ff. 1-8); II: 8 (4b, ff. 9-16); III: 8 (4b, ff. 17-24); IV: 8 (4b, ff. 25-32); V: 8 (4b, ff. 33-40); VI: 8 (4b, ff. 41-48); VII: 8 (4b, ff. 49-56); VIII: 9 (4b, 1f, ff. 57-65); IX: 8 (4b, ff. 66-73); X: 8 (4b, ff. 74-81); XI: 8 (4b, ff. 82-89); XII: 8 (4b, ff. 90-97); XIII: 9 (4b, 1f, ff. 98-106); XIV: 8 (4b, ff. 107-114); XV: 8 (4b, ff. 115-122); XVI: 3 (3f, ff. 123-125)	Unknown	102x82	None	I	No	Parchment	Dry	1	18		Yes	Scribe a	Unknown	None	Unknown	None	Small	None. Space left for small initials (2 lines) throughout the manuscript.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM12-0456)
							ff. 9v-42r		RB																						[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4918)
							ff. 42r-46r		Latin numbers (1- 1 million), with Icelandic explanations																						
							ff. 46r-116v		Skipanir																						
							ff. 116v-125r		Legal formulas																						
AM 149 4to		"I.37 / z" (Ólafur Halldórsson, 1904)	SÁM	Codex	4to	1550	ff. 1r-70r	Jó		Unknown	Unknown	157x135	None	I	No	Parchment	Dry	1	28		Yes	Scribe a	Unknown	Romanesque	Unknown	Ornamented and at times inhabited large (7 lines) and small initials (2 lines). Often, large and at time also small initials are extended into the margins.	Small and Large	None. Ornamented large initials on f. 1r1-4, f.2r11-17, f. 6r15-21, f. 11r20-27, f. 15v22-28, f. 21v10-15, f. 26r17-23 (inhabited, with dragon motiv), f. 29v22-28, f. 48v5-12 (inhabited, again with dragon motiv), f. 53v13-18, f. 59r19-24, f. 65r6-11.	Throughout		[HR](https://handrit.is/manuscript/view/is/AM04-0149)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5898)
AM 150 4to		"II.42 / II n" (Ólafur Halldórsson, 1904)	SÁM	Codex	4to	1550-1560	ff. 1r-110v	Jó		Unknown	Unknown	190x133	None	I	No	Parchment	Dry	1	26		Yes	Scribe a	Unknown	None	Unknown	Nowhere inserted. Space left for large (6 lines), medium (3 lines) and small initials (2 lines).	Small, Medium, Large	None.	Nowhere		[HR](https://handrit.is/manuscript/view/is/AM04-0150)
																															[NorS](https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/5906)
