Shelf mark	Name	Related Shelfmarks	Depository	Object	Size	Dating	Leaves/Pages	Main text	Minor text	Gatherings	Full size	Leaf size	Catch Words and Gatherings	Production Unit	Pricking	Material	Ruling	Columns	Lines	Script	Rubric	Scribe	Production	Style	Colours	Form of Initials	Size of Initials	Iconography	Place	Literature	Links to Database
AM 447 12mo			AMS	Codex	12mo	1475-1500	f. 113r-v		Valuation of land	Unknown	Unknown	122x88	No	I	No	Parchment	Ink	1	22		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented large (7-10 lines), medium (3-4 lines) and Lombard-styled small initials (2 lines).	Small, Medium and Large	None. Four ornamented large initials are found on f. 2r1-10, f. 6r12-18, f. 33v2-10 and f. 75r2-9. In addition, the manuscript contains four medium-sized ornamented initials on f. 4v9-12, f. 31r5-9, f. 73r12-14 and f. 106r15-18.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4840";"NorS")
AM 447 12mo			AMS	Codex	12mo	1475-1500	ff. 113v-130v		Text on clerical trials	Unknown	Unknown	122x88	No	I	No	Parchment	Ink	1	22		Yes	Hand a	Unknown	Romanesque	Unknown	Ornamented large (7-10 lines), medium (3-4 lines) and Lombard-styled small initials (2 lines).	Small, Medium and Large	None. Four ornamented large initials are found on f. 2r1-10, f. 6r12-18, f. 33v2-10 and f. 75r2-9. In addition, the manuscript contains four medium-sized ornamented initials on f. 4v9-12, f. 31r5-9, f. 73r12-14 and f. 106r15-18.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4840";"NorS")
AM 448 12mo			AMS	Codex	12mo	1400-1500	ff. IIr-Vr		Rules for judges	Unknown	Unknown	123x95	No	I	No	Parchment	Unknown	1	17		No	Hand a	Unknown	Romanesque	Unknown	Ornamented large initials (6-7) and one Arabesque middle initial (3 lines). Small initials (2 lines) with Lombard letters.	Small, Medium and Large	None. Three large, ornamented initials on f. 6r1-6, f. 42r11-17 and f. 93v9-13. In addition, one ornamented medium initial on f. 2r1-3.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0448";"HR (Not digitalised)")
AM 448 12mo			AMS	Codex	12mo	1400-1500	ff. VI-VIIr		Poem	Unknown	Unknown	123x95	No	I	No	Parchment	Unknown	1	17		No	Hand a	Unknown	Romanesque	Unknown	Ornamented large initials (6-7) and one Arabesque middle initial (3 lines). Small initials (2 lines) with Lombard letters.	Small, Medium and Large	None. Three large, ornamented initials on f. 6r1-6, f. 42r11-17 and f. 93v9-13. In addition, one ornamented medium initial on f. 2r1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4849";"NorS")
AM 448 12mo			AMS	Codex	12mo	1400-1500	ff. 1r-124r	JyL		Unknown	Unknown	123x95	No	I	No	Parchment	Unknown	1	17		No	Hand a	Unknown	Romanesque	Unknown	Ornamented large initials (6-7) and one Arabesque middle initial (3 lines). Small initials (2 lines) with Lombard letters.	Small, Medium and Large	None. Three large, ornamented initials on f. 6r1-6, f. 42r11-17 and f. 93v9-13. In addition, one ornamented medium initial on f. 2r1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4849";"NorS")
AM 448 12mo			AMS	Codex	12mo	1400-1500	ff- 124v-128v		RBEK 1284	Unknown	Unknown	123x95	No	I	No	Parchment	Unknown	1	17		No	Hand a	Unknown	Romanesque	Unknown	Ornamented large initials (6-7) and one Arabesque middle initial (3 lines). Small initials (2 lines) with Lombard letters.	Small, Medium and Large	None. Three large, ornamented initials on f. 6r1-6, f. 42r11-17 and f. 93v9-13. In addition, one ornamented medium initial on f. 2r1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4849";"NorS")
AM 449 12mo			AMS	Codex	12mo	1400-1600	ff. 1r-151v	JyL		Unknown	Unknown	114x82	No	I 	No	Parchment	None	1	17		Yes	Hand a	Unknown	Romanesque	Unknown	One Lombard-styled large (4) initial, one middle initial (3 lines) and various small initials (2 lines). Both the middle initial and the small initials are Lombard-styled.	Small, Medium and Large	None. One large initial on f. 1r1-4 and one medium initial on f. 48v7-9.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0449";"HR (Not digitalised)")
AM 449 12mo			AMS	Codex	12mo	1400-1600	ff. 151v-155r		RBEK 1284	Unknown	Unknown	114x82	No	I 	No	Parchment	None	1	17		Yes	Hand a	Unknown	Romanesque	Unknown	One Lombard-styled large (4) initial, one middle initial (3 lines) and various small initials (2 lines). Both the middle initial and the small initials are Lombard-styled.	Small, Medium and Large	None. One large initial on f. 1r1-4 and one medium initial on f. 48v7-9.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4858";"NorS")
AM 449 12mo			AMS	Codex	12mo	1400-1600	ff. 155v-214r		Compilation of older legal provisions	Unknown	Unknown	114x82	No	II	No	Paper	None	1	17		No	Hand b	Unknown	None	None	None	None	None	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4858";"NorS")
AM 449 12mo			AMS	Codex	12mo	1400-1600	ff. 215r-218v		Explanation of words	Unknown	Unknown	114x82	No	II	No	Paper	None	1	17		No	Hand b	Unknown	None	None	None	None	None	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4858";"NorS")
AM 450 12mo			AMS	Codex	12mo	1485-1500 (apart from ff.120-121 that were written in 1600)	ff. 10r (counting begins at f. 10)-154r	JyL		Unknown	Unknown	<e	No	I	No	Parchment	Dry	1	16		Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (6-13 lines), medium (3-4 lines) and small initials (2 lines).	Small, Medium and Large	None. Five large initials on f. 10r1-6, f. 47v10-15, f. 52r5-13, f.110v9-14, f. 113v5-13. In addition, twenty-eight medium initials on f. 29v9-11, f. 33r10-12, f. 33v2-4, f. 40v1-3, f. 41e3-5, f. 41r10-12, f. 44v10-12, f. 52v9-11, f. 65r12-14, f. 66r5-7, f. 90v2-4, f. 92v7-9, 93r12-14, f. 93v5.7, f. 93v13-15, f. 102r1-3, f. 102r13-15, f. 105r12-14, f. 107r9-11, f. 109v14-16, f. 116v14-16, f. 127v2-4, f. 128v1-3, f. 131r2.4, f. 132v5-7, f. 133r7-9, f. 135v1-4, f. 168v1-3.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0450";"HR (not digitalised)")
AM 450 12mo			AMS	Codex	12mo	1485-1500 (apart from ff.120-121 that were written in 1600)	ff.154r-159r		RBEK 1284	Unknown	Unknown	<e	No	I	No	Parchment	Dry	1	16		Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (6-13 lines), medium (3-4 lines) and small initials (2 lines).	Small, Medium and Large	None. Five large initials on f. 10r1-6, f. 47v10-15, f. 52r5-13, f.110v9-14, f. 113v5-13. In addition, twenty-eight medium initials on f. 29v9-11, f. 33r10-12, f. 33v2-4, f. 40v1-3, f. 41e3-5, f. 41r10-12, f. 44v10-12, f. 52v9-11, f. 65r12-14, f. 66r5-7, f. 90v2-4, f. 92v7-9, 93r12-14, f. 93v5.7, f. 93v13-15, f. 102r1-3, f. 102r13-15, f. 105r12-14, f. 107r9-11, f. 109v14-16, f. 116v14-16, f. 127v2-4, f. 128v1-3, f. 131r2.4, f. 132v5-7, f. 133r7-9, f. 135v1-4, f. 168v1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4872";"NorS")
AM 450 12mo			AMS	Codex	12mo	1485-1500 (apart from ff.120-121 that were written in 1600)	ff.159v-162r		Oath (King Christoffer of Bavaria, in Danish)	Unknown	Unknown	<e	No	I	No	Parchment	Dry	1	16		Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (6-13 lines), medium (3-4 lines) and small initials (2 lines).	Small, Medium and Large	None. Five large initials on f. 10r1-6, f. 47v10-15, f. 52r5-13, f.110v9-14, f. 113v5-13. In addition, twenty-eight medium initials on f. 29v9-11, f. 33r10-12, f. 33v2-4, f. 40v1-3, f. 41e3-5, f. 41r10-12, f. 44v10-12, f. 52v9-11, f. 65r12-14, f. 66r5-7, f. 90v2-4, f. 92v7-9, 93r12-14, f. 93v5.7, f. 93v13-15, f. 102r1-3, f. 102r13-15, f. 105r12-14, f. 107r9-11, f. 109v14-16, f. 116v14-16, f. 127v2-4, f. 128v1-3, f. 131r2.4, f. 132v5-7, f. 133r7-9, f. 135v1-4, f. 168v1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4872";"NorS")
AM 450 12mo			AMS	Codex	12mo	1485-1500 (apart from ff.120-121 that were written in 1600)	ff. 162r-168r		Gårdsrett (unknown)	Unknown	Unknown	<e	No	I	No	Parchment	Dry	1	16		Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (6-13 lines), medium (3-4 lines) and small initials (2 lines).	Small, Medium and Large	None. Five large initials on f. 10r1-6, f. 47v10-15, f. 52r5-13, f.110v9-14, f. 113v5-13. In addition, twenty-eight medium initials on f. 29v9-11, f. 33r10-12, f. 33v2-4, f. 40v1-3, f. 41e3-5, f. 41r10-12, f. 44v10-12, f. 52v9-11, f. 65r12-14, f. 66r5-7, f. 90v2-4, f. 92v7-9, 93r12-14, f. 93v5.7, f. 93v13-15, f. 102r1-3, f. 102r13-15, f. 105r12-14, f. 107r9-11, f. 109v14-16, f. 116v14-16, f. 127v2-4, f. 128v1-3, f. 131r2.4, f. 132v5-7, f. 133r7-9, f. 135v1-4, f. 168v1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4872";"NorS")
AM 450 12mo			AMS	Codex	12mo	1485-1500 (apart from ff.120-121 that were written in 1600)	ff.168v-169		Gårdsrett (Frederik II) (part.)	Unknown	Unknown	<e	No	I	No	Parchment	Dry	1	16		Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (6-13 lines), medium (3-4 lines) and small initials (2 lines).	Small, Medium and Large	None. Five large initials on f. 10r1-6, f. 47v10-15, f. 52r5-13, f.110v9-14, f. 113v5-13. In addition, twenty-eight medium initials on f. 29v9-11, f. 33r10-12, f. 33v2-4, f. 40v1-3, f. 41e3-5, f. 41r10-12, f. 44v10-12, f. 52v9-11, f. 65r12-14, f. 66r5-7, f. 90v2-4, f. 92v7-9, 93r12-14, f. 93v5.7, f. 93v13-15, f. 102r1-3, f. 102r13-15, f. 105r12-14, f. 107r9-11, f. 109v14-16, f. 116v14-16, f. 127v2-4, f. 128v1-3, f. 131r2.4, f. 132v5-7, f. 133r7-9, f. 135v1-4, f. 168v1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4872";"NorS")
AM 450 12mo			AMS	Codex	12mo	1600	ff.170-172		Account of the origin of unfreedom among the people of Sealand,  Møn, Falster and Lolland	Unknown	Unknown	<e	No	II	No	Parchment	Dry	1	16		No	Hand b	Unknown	None	None	None	None	None	Nowhere		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4872";"NorS")
AM 451 12mo			AMS	Codex	12mo	1480	ff.2r-107r	JyL		I: 9 (4b, 1f, ff. 1-9); II:10 (5b, ff, 10-19); III:10 (5b, ff. 20-29); IV:10 (5b, ff. 30-39); V:10 (5b, ff. 40-49); VI:10 (5b, ff. 50-59); VII:10 (5b, ff. 60-69); VIII:9 (4b, 1f, ff. 70-78); IX:10 (5b, ff. 79-88); X:10 (5b, ff. 89-98); XI:10 (5b, ff. 99-108); XII:10 (5b, ff. 109-118); XIII:9 (4b, 1f, ff. 119-127); XIV:7 (3b, 1f, ff. 128-132, with two endpapers and mirror)	Unknown	114x83	No	I	Yes	Parchment	Unknown	1	20		Yes	Hand a (Johannes Thun)	Unknown	Romanesque	R. B, Gold	Ornamented large initials (7-10 lines) embellished with Gold, and small Lombard initials (2 lines).	Small and Large	None. Ornamented large initials on four recto sides of leaves, on f. 2r1-10, f. 6r1-7, f. 34r1-7, f. 79r1-7.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0451/0";"HR")
AM 451 12mo			AMS	Codex	12mo	1480	ff.107r-111r		RBEK 1284	I: 9 (4b, 1f, ff. 1-9); II:10 (5b, ff, 10-19); III:10 (5b, ff. 20-29); IV:10 (5b, ff. 30-39); V:10 (5b, ff. 40-49); VI:10 (5b, ff. 50-59); VII:10 (5b, ff. 60-69); VIII:9 (4b, 1f, ff. 70-78); IX:10 (5b, ff. 79-88); X:10 (5b, ff. 89-98); XI:10 (5b, ff. 99-108); XII:10 (5b, ff. 109-118); XIII:9 (4b, 1f, ff. 119-127); XIV:7 (3b, 1f, ff. 128-132, with two endpapers and mirror)	Unknown	114x83	No	I	Yes	Parchment	Unknown	1	20		Yes	Hand a (Johannes Thun)	Unknown	Romanesque	R. B, Gold	Ornamented large initials (7-10 lines) embellished with Gold, and small Lombard initials (2 lines).	Small and Large	None. Ornamented large initials on four recto sides of leaves, on f. 2r1-10, f. 6r1-7, f. 34r1-7, f. 79r1-7.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0451/0";"HR")
AM 451 12mo			AMS	Codex	12mo	1480	ff.111v-126r		Tord Degns recess (1360)	I: 9 (4b, 1f, ff. 1-9); II:10 (5b, ff, 10-19); III:10 (5b, ff. 20-29); IV:10 (5b, ff. 30-39); V:10 (5b, ff. 40-49); VI:10 (5b, ff. 50-59); VII:10 (5b, ff. 60-69); VIII:9 (4b, 1f, ff. 70-78); IX:10 (5b, ff. 79-88); X:10 (5b, ff. 89-98); XI:10 (5b, ff. 99-108); XII:10 (5b, ff. 109-118); XIII:9 (4b, 1f, ff. 119-127); XIV:7 (3b, 1f, ff. 128-132, with two endpapers and mirror)	Unknown	114x83	No	I	Yes	Parchment	Unknown	1	20		Yes	Hand a (Johannes Thun)	Unknown	Romanesque	R. B, Gold	Ornamented large initials (7-10 lines) embellished with Gold, and small Lombard initials (2 lines).	Small and Large	None. Ornamented large initials on four recto sides of leaves, on f. 2r1-10, f. 6r1-7, f. 34r1-7, f. 79r1-7.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0451/0";"HR")
AM 451 12mo			AMS	Codex	12mo	1480	ff.126v-128r		RBKK 1466	I: 9 (4b, 1f, ff. 1-9); II:10 (5b, ff, 10-19); III:10 (5b, ff. 20-29); IV:10 (5b, ff. 30-39); V:10 (5b, ff. 40-49); VI:10 (5b, ff. 50-59); VII:10 (5b, ff. 60-69); VIII:9 (4b, 1f, ff. 70-78); IX:10 (5b, ff. 79-88); X:10 (5b, ff. 89-98); XI:10 (5b, ff. 99-108); XII:10 (5b, ff. 109-118); XIII:9 (4b, 1f, ff. 119-127); XIV:7 (3b, 1f, ff. 128-132, with two endpapers and mirror)	Unknown	114x83	No	I	Yes	Parchment	Unknown	1	20		Yes	Hand a (Johannes Thun)	Unknown	Romanesque	R. B, Gold	Ornamented large initials (7-10 lines) embellished with Gold, and small Lombard initials (2 lines).	Small and Large	None. Ornamented large initials on four recto sides of leaves, on f. 2r1-10, f. 6r1-7, f. 34r1-7, f. 79r1-7.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0451/0";"HR")
AM 451 12mo			AMS	Codex	12mo	1480	ff.128r-132v		Gårdsrett (unknown)	I: 9 (4b, 1f, ff. 1-9); II:10 (5b, ff, 10-19); III:10 (5b, ff. 20-29); IV:10 (5b, ff. 30-39); V:10 (5b, ff. 40-49); VI:10 (5b, ff. 50-59); VII:10 (5b, ff. 60-69); VIII:9 (4b, 1f, ff. 70-78); IX:10 (5b, ff. 79-88); X:10 (5b, ff. 89-98); XI:10 (5b, ff. 99-108); XII:10 (5b, ff. 109-118); XIII:9 (4b, 1f, ff. 119-127); XIV:7 (3b, 1f, ff. 128-132, with two endpapers and mirror)	Unknown	114x83	No	I	Yes	Parchment	Unknown	1	20		Yes	Hand a (Johannes Thun)	Unknown	Romanesque	R. B, Gold	Ornamented large initials (7-10 lines) embellished with Gold, and small Lombard initials (2 lines).	Small and Large	None. Ornamented large initials on four recto sides of leaves, on f. 2r1-10, f. 6r1-7, f. 34r1-7, f. 79r1-7.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0451/0";"HR")
AM 452 12mo			AMS	Codex	12mo	1500	ff. 2r-66v	JyL		I:11 (5b, 1f, ff. 1-10 and mirror); II:8 (4b, ff. 11-18); III:8 (4b, ff. 19-26); IV:8 (4b, ff. 27-34); V:8 (4b, ff. 35-42); VI:8 (4b, ff. 43-50); VII:8 (4b, ff. 51-58); VIII:19 (5b, ff. 59-63 with book folding and mirror)	Unknown	122x82	No	I	Yes	Parchment	None	1	26	Cursiva R	Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (4 lines) and small initials (2 lines).	Small and Large	None. Three large, lombard-styled initials on f. 2r1-4, f. 29v15-18, f. 66r18-22.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0452";"HR (Not digitalised)")
AM 452 12mo			AMS	Codex	12mo	1500	ff. 2r-66v	JyL		I:11 (5b, 1f, ff. 1-10 and mirror); II:8 (4b, ff. 11-18); III:8 (4b, ff. 19-26); IV:8 (4b, ff. 27-34); V:8 (4b, ff. 35-42); VI:8 (4b, ff. 43-50); VII:8 (4b, ff. 51-58); VIII:19 (5b, ff. 59-63 with book folding and mirror)	Unknown	122x82	No	I	Yes	Parchment	None	1	26	Cursiva R	Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (4 lines) and small initials (2 lines).	Small and Large	None. Three large, lombard-styled initials on f. 2r1-4, f. 29v15-18, f. 66r18-22.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4884";"NorS")
AM 452 12mo			AMS	Codex	12mo	1500	ff. 2r-66v	JyL		I:11 (5b, 1f, ff. 1-10 and mirror); II:8 (4b, ff. 11-18); III:8 (4b, ff. 19-26); IV:8 (4b, ff. 27-34); V:8 (4b, ff. 35-42); VI:8 (4b, ff. 43-50); VII:8 (4b, ff. 51-58); VIII:19 (5b, ff. 59-63 with book folding and mirror)	Unknown	122x82	No	I	Yes	Parchment	None	1	26	Cursiva R	Yes	Hand a	Unknown	Romanesque	Unknown	Lombard-styled large (4 lines) and small initials (2 lines).	Small and Large	None. Three large, lombard-styled initials on f. 2r1-4, f. 29v15-18, f. 66r18-22.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4884";"NorS")
AM 453 12mo			AMS	Codex	12mo	1300-1400	ff. 1v-134r	JyL		I:10 (5b, ff. 1-10); II:12 (6b, ff. 11-22); III:10 (5b, ff. 23-32); IV:10 (5b, ff. 33-42); V:12 (6b, ff. 43-54); VI:10 (5b, ff. 55-64); VII:10 (5b, ff. 65-74); VIII:10 (5b, ff. 75-84); IX:12 (6b, ff. 85-96); X:12 (6b, ff. 97-109, f. 102 and f. 103 written on the same leaf); XI:10 (5b, ff. 110-119); XII:10 (5b, ff. 120-129); XIII:5 (2b, 1f, ff. 130-134)	Unknown	96x80	No	I	Yes	Parchment	Dry	1	17	Textualis	Yes	Hand a (Johannes fra Ørum)	Unknown	Romanesque	Unknown	One ornamented middle initial (3 lines), otherwise Lombard small initials (2 lines).	Small and Medium	None. One ornamented medium initial on f. 1v1-3.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0453";"HR (Not digitalised)")
AM 453 12mo			AMS	Codex	12mo	1400	ff. 135r-138r		RBEK 1282	XIV:10 (5b, ff. 135-144); XV:6 (3b, ff. I-VI)	Unknown	96x80	No	II	No	Parchment	Unknown	1	17		Yes	Several hands	Unknown	Romanesque	Unknown	One ornamented middle initial (3 lines), otherwise Lombard small initials (2 lines).	Small and Medium	None. One ornamented medium initial on f. 1v1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4888";"NorS")
AM 453 12mo			AMS	Codex	12mo	1400	ff. 138r-144r		RBEK 1284	XIV:10 (5b, ff. 135-144); XV:6 (3b, ff. I-VI)	Unknown	96x80	No	II	No	Parchment	Unknown	1	17		Yes	Several hands	Unknown	Romanesque	Unknown	One ornamented middle initial (3 lines), otherwise Lombard small initials (2 lines).	Small and Medium	None. One ornamented medium initial on f. 1v1-3.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4888";"NorS")
AM 454 12mo			AMS	Codex	12mo	1462	ff. 1r-169v	JyL		I:4 (2b, mirror and three endpapers); II:8 (4b, ff. 1-8); III:12 (5b, 2f, ff. 9-20); IV:10 (5b, ff. 21-30); V:10 (5b, ff. 31-40); VI:12 (6b, ff. 41-52); VII:13 (6b, 1f, ff. 53-65); VIII:12 (6b, ff. 66-77); IX:12 (6b, ff. 78-89); X:16 (8b, ff. 90-105); XI:12 (6b, ff. 106-117); XII:13 (6b, 1f, ff. 118-130); XIII:12 (6b, ff. 131-142); XIV:12 (6b, ff. 143-154); XV:12 (6b, ff. 155-166); XVI:12 (6b, ff. 167-178); XVII:11 (4b, 3f, ff. 179-189); XVIII:4 (2b, mirror and three endpapers) 	Unknown	110x80	No	I	No	Parchment	None	1	15	Cursiva R	Yes	Hand a (Severinus Johannis)	Unknown	Romanesque	Unknown	Lombard-styled large (6-7 lines) and small initials (2 lines).	Small and Large	None. Seven large (mostly Lombard-styled) initials on f. 1r1-6, f. 5r7-13, f. 8r8-12, f. 46r7-11, f. 52r6-11, f. 118v1-6, f. 122r7-11.	Throughout		=HYPERLÄNK("https://handrit.is/manuscript/view/da/AM12-0454";"HR (Not digitalised)")
AM 454 12mo			AMS	Codex	12mo	1462	ff.169v-176r		RBKE (1284)	I:4 (2b, mirror and three endpapers); II:8 (4b, ff. 1-8); III:12 (5b, 2f, ff. 9-20); IV:10 (5b, ff. 21-30); V:10 (5b, ff. 31-40); VI:12 (6b, ff. 41-52); VII:13 (6b, 1f, ff. 53-65); VIII:12 (6b, ff. 66-77); IX:12 (6b, ff. 78-89); X:16 (8b, ff. 90-105); XI:12 (6b, ff. 106-117); XII:13 (6b, 1f, ff. 118-130); XIII:12 (6b, ff. 131-142); XIV:12 (6b, ff. 143-154); XV:12 (6b, ff. 155-166); XVI:12 (6b, ff. 167-178); XVII:11 (4b, 3f, ff. 179-189); XVIII:4 (2b, mirror and three endpapers) 	Unknown	110x80	No	I	No	Parchment	None	1	15	Cursiva R	Yes	Hand a (Severinus Johannis)	Unknown	Romanesque	Unknown	Lombard-styled large (6-7 lines) and small initials (2 lines).	Small and Large	None. Seven large (mostly Lombard-styled) initials on f. 1r1-6, f. 5r7-13, f. 8r8-12, f. 46r7-11, f. 52r6-11, f. 118v1-6, f. 122r7-11.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4893";"NorS")
AM 454 12mo			AMS	Codex	12mo	1462	ff.176r-178r		Oath (King Christoffer of Bavaria, in Danish)	I:4 (2b, mirror and three endpapers); II:8 (4b, ff. 1-8); III:12 (5b, 2f, ff. 9-20); IV:10 (5b, ff. 21-30); V:10 (5b, ff. 31-40); VI:12 (6b, ff. 41-52); VII:13 (6b, 1f, ff. 53-65); VIII:12 (6b, ff. 66-77); IX:12 (6b, ff. 78-89); X:16 (8b, ff. 90-105); XI:12 (6b, ff. 106-117); XII:13 (6b, 1f, ff. 118-130); XIII:12 (6b, ff. 131-142); XIV:12 (6b, ff. 143-154); XV:12 (6b, ff. 155-166); XVI:12 (6b, ff. 167-178); XVII:11 (4b, 3f, ff. 179-189); XVIII:4 (2b, mirror and three endpapers) 	Unknown	110x80	No	I	No	Parchment	None	1	15	Cursiva R	Yes	Hand a (Severinus Johannis)	Unknown	Romanesque	Unknown	Lombard-styled large (6-7 lines) and small initials (2 lines).	Small and Large	None. Seven large (mostly Lombard-styled) initials on f. 1r1-6, f. 5r7-13, f. 8r8-12, f. 46r7-11, f. 52r6-11, f. 118v1-6, f. 122r7-11.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4893";"NorS")
AM 454 12mo			AMS	Codex	12mo	1462	ff. 178v-185v		Gårdsrett	I:4 (2b, mirror and three endpapers); II:8 (4b, ff. 1-8); III:12 (5b, 2f, ff. 9-20); IV:10 (5b, ff. 21-30); V:10 (5b, ff. 31-40); VI:12 (6b, ff. 41-52); VII:13 (6b, 1f, ff. 53-65); VIII:12 (6b, ff. 66-77); IX:12 (6b, ff. 78-89); X:16 (8b, ff. 90-105); XI:12 (6b, ff. 106-117); XII:13 (6b, 1f, ff. 118-130); XIII:12 (6b, ff. 131-142); XIV:12 (6b, ff. 143-154); XV:12 (6b, ff. 155-166); XVI:12 (6b, ff. 167-178); XVII:11 (4b, 3f, ff. 179-189); XVIII:4 (2b, mirror and three endpapers) 	Unknown	110x80	No	II	No	Parchment	None	1	15	Cursiva R	Yes	Hand a (Severinus Johannis)	Unknown	Romanesque	Unknown	Lombard-styled large (6-7 lines) and small initials (2 lines).	Small and Large	None. Seven large (mostly Lombard-styled) initials on f. 1r1-6, f. 5r7-13, f. 8r8-12, f. 46r7-11, f. 52r6-11, f. 118v1-6, f. 122r7-11.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4893";"NorS")
AM 454 12mo			AMS	Codex	12mo	1500-1600	ff. 186v-187r		Names of numerical quantities	I:4 (2b, mirror and three endpapers); II:8 (4b, ff. 1-8); III:12 (5b, 2f, ff. 9-20); IV:10 (5b, ff. 21-30); V:10 (5b, ff. 31-40); VI:12 (6b, ff. 41-52); VII:13 (6b, 1f, ff. 53-65); VIII:12 (6b, ff. 66-77); IX:12 (6b, ff. 78-89); X:16 (8b, ff. 90-105); XI:12 (6b, ff. 106-117); XII:13 (6b, 1f, ff. 118-130); XIII:12 (6b, ff. 131-142); XIV:12 (6b, ff. 143-154); XV:12 (6b, ff. 155-166); XVI:12 (6b, ff. 167-178); XVII:11 (4b, 3f, ff. 179-189); XVIII:4 (2b, mirror and three endpapers) 	Unknown	110x80	No	II	No	Parchment	None	1	15	Cursiva R	Yes	Several hands	Unknown	Romanesque	Unknown	Lombard-styled large (6-7 lines) and small initials (2 lines).	Small and Large	None. Seven large (mostly Lombard-styled) initials on f. 1r1-6, f. 5r7-13, f. 8r8-12, f. 46r7-11, f. 52r6-11, f. 118v1-6, f. 122r7-11.	Throughout		=HYPERLÄNK("https://sprogsamlinger.ku.dk/q.php?p=ds/hjem/mapper/4893";"NorS")
